Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
NXHBRAA0019241B5FE7600,T20220708.0170,Acer R721T-28RM A4 - 4GB/32GB,Waiting Verification,"Saniter, Tanner (primary)",School District of Berwyn North 98,Acer R721T-28RM A4 - 4GB/32GB,0.50,Berwyn - ADP - Acer R721T - $100 ,Low,07/08/2022 02:03 PM,07/21/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
M1NXCV110552027,T20220712.0059,Asus C214MA N4020 - 4GB/32GB - Stylus,Waiting Verification,"Nikolau, Lukas (primary)",School District of Alsip-Hazlgrn-Oaklawn 126,Asus C214MA N4020 - 4GB/32GB - Stylus,1.00,Alsip - ADP - Asus C214 - No Ded,Low,07/12/2022 10:03 AM,07/25/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
M1NXCV11024302A,T20220712.0060,Asus C214MA N4020 - 4GB/32GB - Stylus,Waiting Verification,"Nikolau, Lukas (primary)",School District of Alsip-Hazlgrn-Oaklawn 126,Asus C214MA N4020 - 4GB/32GB - Stylus,0.92,Alsip - ADP - Asus C214 - No Ded,Low,07/12/2022 10:03 AM,07/25/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
G5KC2H2,T20220713.0235,Dell 3180 Chromebook,Complete,"Fera, Anthony (primary)",School District of Bedford - MI,Dell 3180 Chromebook,1.50,Bedford MI - ADP - Dell 3180 - T&L - 1 batt replacement,Low,07/13/2022 02:04 PM,07/26/2022 11:00 PM,1.50,ChromeCare Client,Client Portal,Client Service Engineer L1
LANXCV18U667445,T20220714.0003,Asus C204 EE N4020 - 4GB/32GB,Waiting Verification,"Moua, Hue (primary)",School District of Riverside 96,Asus C204 EE N4020 - 4GB/32GB,0.67,Riverside 96 - ADP - Asus C204,Low,07/14/2022 07:38 AM,07/27/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0294FMZ,T20220714.0125,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:20 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD029KFZT,T20220714.0139,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Hagert, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:21 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD025DZFD,T20220714.0152,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:21 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD029GBLB,T20220714.0157,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:21 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0294DG7,T20220714.0160,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:21 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD028JXHY,T20220714.0163,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:21 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD028JX92,T20220714.0167,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:22 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD029KFY5,T20220714.0170,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 11:22 AM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD028JXX9,T20220714.0191,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 12:06 PM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD025DBCM,T20220714.0204,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 12:06 PM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD029GBF0,T20220714.0308,HP x360 14 i3-10110U - 8GB/64GB,Waiting Parts,"Jung, Paul (primary)",School District of CCSD 168,HP x360 14 i3-10110U - 8GB/64GB,0.00,CCSD 168 - ADP - HP x360 - $100,Low,07/14/2022 02:05 PM,07/27/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD1176Y69,T20220718.0006,HP 11MK G9 EE MTK8183 - 4GB/32GB - SD Reader,Repaired,"Peavey, Micheal (primary)",School District of Bethalto 8,HP 11MK G9 EE MTK8183 - 4GB/32GB - SD Reader,1.67,Bethalto - ADP - HP 11MK G9 EE,Low,07/18/2022 08:56 AM,07/29/2022 11:00 PM,1.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD116SVRM,T20220718.0008,HP 11MK G9 EE MTK8183 - 4GB/32GB - SD Reader,Repaired,"Peavey, Micheal (primary)",School District of Bethalto 8,HP 11MK G9 EE MTK8183 - 4GB/32GB - SD Reader,0.42,Bethalto - ADP - HP 11MK G9 EE,Low,07/18/2022 09:05 AM,07/29/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHBRAA0019190C90F7600,T20220719.0042,Acer R721T-28RM A4 - 4GB/32GB,Waiting Verification,"Godinez, Ruwyi (primary)",School District of Berwyn North 98,Acer R721T-28RM A4 - 4GB/32GB,1.00,Berwyn - ADP - Acer R721T - $100 ,Low,07/19/2022 09:30 AM,08/01/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD912B5NK,T20220719.0063,HP Chromebook 11a G6 EE 4GB/16GB,Repaired,"Salamin, Almuntaser (primary)",School District of Chicago Ridge 127-5,HP Chromebook 11a G6 EE 4GB/16GB,1.00,Chicago Ridge - ADP - HP 11a G6 EE ,Low,07/19/2022 10:36 AM,08/01/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
M2NXCV09M271076,T20220719.0075,Asus C204 MA N4020 - 4GB/32GB - 2 USB,Waiting Verification,"Saniter, Tanner (primary)",School District of Chicago Ridge 127-5,Asus C204 MA N4020 - 4GB/32GB - 2 USB,1.50,Chicago Ridge - ADP - Asus C204,Low,07/19/2022 11:02 AM,08/01/2022 11:00 PM,1.50,ChromeCare Client,Client Portal,Client Service Engineer L1
M2NXCV09M29507A,T20220719.0082,Asus C204 MA N4020 - 4GB/32GB - 2 USB,Waiting Verification,"Peterson, William (primary)",School District of Chicago Ridge 127-5,Asus C204 MA N4020 - 4GB/32GB - 2 USB,0.67,Chicago Ridge - ADP - Asus C204,Low,07/19/2022 11:08 AM,08/01/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHBRAA0019190C7EE7600,T20220722.0032,Acer R721T-28RM A4 - 4GB/32GB,Repaired,"Yan, Jerry (primary)",School District of Berwyn North 98,Acer R721T-28RM A4 - 4GB/32GB,0.75,Berwyn - ADP - Acer R721T - $100 ,Low,07/22/2022 11:13 AM,08/04/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHBRAA0019241B6107600,T20220722.0049,Acer R721T-28RM A4 - 4GB/32GB,Waiting Verification,"Saniter, Tanner (primary)",School District of Berwyn North 98,Acer R721T-28RM A4 - 4GB/32GB,1.00,Berwyn - ADP - Acer R721T - $100 ,Low,07/22/2022 11:45 AM,08/04/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
LANXCV18U714446,T20220722.0055,Asus C204 EE N4020 - 4GB/32GB,Waiting Verification,"Moua, Hue (primary)",School District of Riverside 96,Asus C204 EE N4020 - 4GB/32GB,0.58,Riverside 96 - ADP - Asus C204,Low,07/22/2022 02:37 PM,08/04/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHBRAA00191912AA17600,T20220725.0012,Acer R721T-28RM A4 - 4GB/32GB,Waiting Verification,"Yan, Jerry (primary)",School District of Berwyn North 98,Acer R721T-28RM A4 - 4GB/32GB,0.75,Berwyn - ADP - Acer R721T - $100 ,Low,07/25/2022 07:46 AM,08/05/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
M2NXCV09L637076,T20220725.0072,Asus C204 MA N4020 - 4GB/32GB - 2 USB,Waiting Verification,"Matijevich, Erik (primary)",School District of Chicago Ridge 127-5,Asus C204 MA N4020 - 4GB/32GB - 2 USB,0.67,Chicago Ridge - ADP - Asus C204,Low,07/25/2022 11:47 AM,08/05/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
8V944Q2,T20220725.0104,Dell 3180 Chromebook,Complete,"Salamin, Almuntaser (primary) | Kalbouneh, Tareq",School District of Bedford - MI,Dell 3180 Chromebook,0.83,Bedford MI - ADP - Dell 3180 - T&L - 1 batt replacement,Low,07/25/2022 02:22 PM,08/05/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD925CRFX,T20220802.0088,HP Chromebook 11 G7 EE 4GB/16GB,In Progress,"Duchac, Noelle (primary)",School District of Ripon,HP Chromebook 11 G7 EE 4GB/16GB,0.00,Ripon - ADP - HP 11 G7 EE,Low,08/02/2022 11:55 AM,08/15/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
LCNXCV10F647519,T20220803.0030,Asus C204 EE N4020 - 4GB/32GB,Repaired,"Bourn, Jeffrey (primary)",School District of Olympia 16,Asus C204 EE N4020 - 4GB/32GB,2.08,Olympia - ADP - Asus C204,Low,08/03/2022 08:30 AM,08/16/2022 11:00 PM,2.08,ChromeCare Client,Client Portal,Client Service Engineer L1
LCNXCV15B161526,T20220803.0033,Asus C204 EE N4020 - 4GB/32GB,Repaired,"Bukosky, Spencer (primary)",School District of Olympia 16,Asus C204 EE N4020 - 4GB/32GB,0.58,Olympia - ADP - Asus C204,Low,08/03/2022 08:30 AM,08/16/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
CPWK4D3,T20220804.0009,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Repaired,"Guerrero, Saul (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.67,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/04/2022 07:34 AM,08/17/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD013JL6H,T20220808.0032,HP Chromebook 11 G7 EE 4GB/16GB,Repaired,"Bukosky, Spencer (primary) | Vankerkvoorde, Ryan",School District of Brookville Area,HP Chromebook 11 G7 EE 4GB/16GB,2.42,Brookville Area - ADP - HP 11 G7 EE,Low,08/08/2022 01:12 PM,08/19/2022 11:00 PM,2.42,ChromeCare Client,Client Portal,Client Service Engineer L1
K4NXCV081899170,T20220809.0045,Asus C214MA Chromebook,Repaired,"Nikolau, Lukas (primary)",School District of Fox River Grove 3,Asus C214MA Chromebook,1.17,Fox River Grove - ADP - Asus C214 - $100,Low,08/09/2022 12:15 PM,08/22/2022 11:00 PM,1.17,ChromeCare Client,Client Portal,Client Service Engineer L1
P207YANW,T20220809.0050,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Repaired,"Yan, Jerry (primary)",School District of Salt Creek 48,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.75,Salt Creek - ADP - Lenovo 500e G2 - $100,Low,08/09/2022 12:58 PM,08/22/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHBRAA00191716DE87600,T20220809.0068,Acer R721T-28RM A4 - 4GB/32GB,Waiting Verification,"Espinoza, Miguel (primary)",School District of South Milwaukee,Acer R721T-28RM A4 - 4GB/32GB,0.92,South Milwaukee - ADP - Acer R721T - $100,Low,08/09/2022 01:37 PM,08/22/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
DLMD1P2,T20220810.0023,Dell 5190 Chromebook,Waiting Parts,"Yan, Jerry (primary)",School District of Hoopeston Area 11,Dell 5190 Chromebook,0.50,Hoopeston - ADP - Dell 5190,Low,08/10/2022 08:58 AM,08/23/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
L7NXCV16T289301,T20220810.0088,Asus C204 EE N4000 - 4GB/32GB,Waiting Verification,"Bukosky, Spencer (primary) | Yan, Richard",Messmer Catholic Schools,Asus C204 EE N4000 - 4GB/32GB,0.87,Messmer - ADP - Asus C204EE,Low,08/10/2022 02:21 PM,08/23/2022 11:00 PM,0.87,ChromeCare Client,Client Portal,Client Service Engineer L1
5CG84432FB,T20220815.0046,HP Elitebook 850 G5 - Touch,Waiting Verification,"Nikolau, Lukas (primary)",School District of Greenfield,HP Elitebook 850 G5 - Touch,6.33,Greenfield - ADP - HP 850 G5 - $100,Low,08/15/2022 03:27 PM,08/26/2022 11:00 PM,6.33,ChromeCare Client,Client Portal,Client Service Engineer L1
4WHZ1X2,T20220815.0056,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Waiting Verification,"Coluccio, Kasey (primary) | Sanchez, Rolando",School District of Muskego-Norway,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,2.50,Muskego - ADP - Dell 3100,Low,08/15/2022 07:53 PM,08/29/2022 11:00 PM,2.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPVAA0031163047B7611,T20220818.0008,Acer C933 N4120 - 4GB/32GB,Complete,"Peavey, Micheal (primary)",School District of Grenada,Acer C933 N4120 - 4GB/32GB,1.75,Grenada - ADP - Acer C933 - T&L - $100,Low,08/18/2022 08:22 AM,08/31/2022 11:00 PM,1.75,ChromeCare Client,Client Portal,Client Service Engineer L1
L6NXCV20H47926B,T20220818.0035,Asus C204 EE N4000 - 4GB/32GB,Repaired,"Lee, Kutsim (primary) | Vankerkvoorde, Ryan | Yan, Richard",School District of Jersey 100,Asus C204 EE N4000 - 4GB/32GB,9.00,Jersey - ADP - Asus C204,Low,08/18/2022 10:04 AM,08/31/2022 11:00 PM,9.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPVAA003116306C87611,T20220818.0072,Acer C933 N4120 - 4GB/32GB,Complete,"Peavey, Micheal (primary)",School District of Grenada,Acer C933 N4120 - 4GB/32GB,1.97,Grenada - ADP - Acer C933 - T&L - $100,Low,08/18/2022 11:40 AM,08/31/2022 11:00 PM,1.97,ChromeCare Client,Client Portal,Client Service Engineer L1
4S5LH93,T20220822.0105,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Repaired,"Pham, Paul (primary)",School District of Thornton Fractional 215,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,1.08,Thornton Fractional - ADP - Dell 3100,Low,08/22/2022 11:07 AM,09/02/2022 11:00 PM,1.08,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9105ZVR,T20220822.0116,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Bukosky, Spencer (primary) | Sanchez, Rolando",School District of Midland 7,HP Chromebook 11a G6 EE 4GB/16GB,0.47,Midland - ADP - 11a G6 EE,Low,08/22/2022 11:16 AM,09/02/2022 11:00 PM,0.47,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9100NXJ,T20220822.0118,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Pagac, Alex (primary) | Sanchez, Rolando",School District of Midland 7,HP Chromebook 11a G6 EE 4GB/16GB,2.33,Midland - ADP - 11a G6 EE,Low,08/22/2022 11:16 AM,09/02/2022 11:00 PM,2.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9100PB7,T20220822.0120,HP Chromebook 11a G6 EE 4GB/16GB,Complete,"Wirth, Patrick (primary) | Yan, Richard",School District of Midland 7,HP Chromebook 11a G6 EE 4GB/16GB,9.13,Midland - ADP - 11a G6 EE,Low,08/22/2022 11:16 AM,09/02/2022 11:00 PM,9.13,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD11194C9,T20220822.0122,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Kundert, Austin (primary)",School District of Midland 7,HP 11a G8 EE A4 - 4GB/32GB,1.20,Midland - ADP - HP 11a G8 EE,Low,08/22/2022 11:16 AM,09/02/2022 11:00 PM,1.20,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPVAA003116307887611,T20220823.0097,Acer C933 N4120 - 4GB/32GB,Complete,"Hagert, Paul (primary)",School District of Grenada,Acer C933 N4120 - 4GB/32GB,0.17,Grenada - ADP - Acer C933 - T&L - $100,Low,08/23/2022 10:52 AM,09/05/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPVAA003116306217611,T20220823.0098,Acer C933 N4120 - 4GB/32GB,Complete,"Hagert, Paul (primary)",School District of Grenada,Acer C933 N4120 - 4GB/32GB,0.17,Grenada - ADP - Acer C933 - T&L - $100,Low,08/23/2022 10:53 AM,09/05/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
PF3MWMY8,T20220823.0154,Lenovo 500e Gen 3 N5100 - 4GB/32GB,Repaired,"Fox, Matthew (primary)",School District of Lockport Township 205,Lenovo 500e Gen 3 N5100 - 4GB/32GB,0.25,Lockport - ADP - Lenovo 500e G3 - $100,Low,08/23/2022 12:32 PM,09/05/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
2YVNQM3,T20220824.0047,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Brenan (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.33,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 09:17 AM,09/06/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
15HNQM3,T20220824.0048,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Brenan (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.25,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 09:17 AM,09/06/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
FLSPQM3,T20220824.0062,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:01 AM,09/06/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
6KX4BL3,T20220824.0063,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:01 AM,09/06/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
FHNQQM3,T20220824.0064,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:01 AM,09/06/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
DRFQQM3,T20220824.0065,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Brenan (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.30,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:01 AM,09/06/2022 11:00 PM,0.30,ChromeCare Client,Client Portal,Client Service Engineer L1
1J2SQM3,T20220824.0066,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Repaired,"Rosas-Soto, Alejandro (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:01 AM,09/06/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
BBPNQM3,T20220824.0082,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:45 AM,09/06/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5HSPQM3,T20220824.0083,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Complete,"York, Brenan (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.42,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:45 AM,09/06/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
CX6PQM3,T20220824.0084,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,Waiting Parts,"Zera, Austin (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera - 2022,0.42,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/24/2022 10:45 AM,09/06/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA006026214517600,T20220824.0097,Acer C733-C5AS N4020 - 4GB/32GB,Waiting Verification,"Bukosky, Spencer (primary) | Sanchez, Rolando | Vankerkvoorde, Ryan",School District of Ridgeland 122,Acer C733-C5AS N4020 - 4GB/32GB,5.72,Ridgeland - ADP - Acer C733 - 21-22,Low,08/24/2022 11:05 AM,09/06/2022 11:00 PM,1.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD120HQNB,T20220825.0028,HP 11a G8 EE A4 - 4GB/32GB - 2021,Complete,"York, Brenan (primary)",School District of Maple Heights,HP 11a G8 EE A4 - 4GB/32GB - 2021,0.50,Maple Heights - ADP - HP 11a G8,Low,08/25/2022 09:42 AM,09/07/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD117CLLW,T20220825.0029,HP 11a G8 EE A4 - 4GB/32GB,Repaired,"Rodriguez, Juan (primary)",School District of Maple Heights,HP 11a G8 EE A4 - 4GB/32GB,0.58,Maple Heights - ADP - HP 11a G8,Low,08/25/2022 09:42 AM,09/07/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD1175NMK,T20220825.0031,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Saniter, Tanner (primary)",School District of Maple Heights,HP 11a G8 EE A4 - 4GB/32GB,1.33,Maple Heights - ADP - HP 11a G8,Low,08/25/2022 09:42 AM,09/07/2022 11:00 PM,1.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD117CL4V,T20220825.0032,HP 11a G8 EE A4 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Maple Heights,HP 11a G8 EE A4 - 4GB/32GB,0.25,Maple Heights - ADP - HP 11a G8,Low,08/25/2022 09:42 AM,09/07/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
